v,Lx,Ly,state_index,energy,abs_energy,W_corner,W_edge,W_bulk,max_position_x,max_position_y,classification,in_gap_window,bulk_gap_used,window_status
0.5,10,10,417,0.044670382616228285,0.044670382616228285,0.16363291757712123,0.7408958977477418,0.09547118467513724,0,6,edge_state,0.07999999999999981,0.1999999999999995,ok
0.5,10,10,418,0.0533135100473066,0.0533135100473066,0.31254180303343215,0.655413354327567,0.03204484263900065,9,0,edge_state,0.07999999999999981,0.1999999999999995,ok
0.5,10,10,419,0.053313510047307014,0.053313510047307014,0.3125418030334327,0.6554133543275665,0.03204484263900057,9,9,edge_state,0.07999999999999981,0.1999999999999995,ok
0.5,10,10,420,0.0766870900762539,0.0766870900762539,0.3338544282003808,0.6280541296560131,0.03809144214360603,0,0,edge_state,0.07999999999999981,0.1999999999999995,ok
0.5,10,10,421,0.07668709007625414,0.07668709007625414,0.33385442820038175,0.628054129656012,0.03809144214360609,9,9,edge_state,0.07999999999999981,0.1999999999999995,ok
0.8,10,10,398,-0.08003544509776454,0.08003544509776454,0.23735494681235592,0.3321850921320234,0.4304599610556213,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,399,-0.08003544509776431,0.08003544509776431,0.23735494681235547,0.33218509213202274,0.43045996105562156,9,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,400,-0.07264024758913824,0.07264024758913824,0.5281441806489424,0.39541854966798506,0.0764372696830727,9,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,401,-0.0726402475891377,0.0726402475891377,0.5281441806489403,0.395418549667986,0.07643726968307349,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,402,-0.0677433942331753,0.0677433942331753,0.14507148653926,0.6219935039249928,0.2329350095357476,0,5,edge_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,403,-0.067743394233175,0.067743394233175,0.1450714865392653,0.6219935039249891,0.23293500953574542,5,0,edge_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,404,-0.06602167622474021,0.06602167622474021,0.11819250839523093,0.6910560989685164,0.1907513926362516,9,5,edge_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,405,-0.06602167622474012,0.06602167622474012,0.11819250839523324,0.6910560989685155,0.1907513926362515,4,0,edge_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,406,-0.058328928799965145,0.058328928799965145,0.29639072368035396,0.5692455755600212,0.13436370075962456,1,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,407,-0.05832892879996505,0.05832892879996505,0.29639072368035374,0.5692455755600221,0.13436370075962478,0,1,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,408,-0.05015982938484319,0.05015982938484319,0.3275229559386922,0.512032762536071,0.16044428152523638,9,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,409,-0.05015982938484231,0.05015982938484231,0.32752295593869185,0.5120327625360728,0.16044428152523552,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,410,-0.04788155694577769,0.04788155694577769,0.2214460172334965,0.6117753375627317,0.16677864520377106,0,0,edge_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,411,-0.047881556945777455,0.047881556945777455,0.2214460172335001,0.6117753375627294,0.16677864520377025,9,9,edge_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,412,-0.04009635535736623,0.04009635535736623,0.29344725128171983,0.5637660128916169,0.1427867358266639,1,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,413,-0.04009635535736588,0.04009635535736588,0.2934472512817212,0.5637660128916151,0.1427867358266635,1,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,414,-0.02930012440492938,0.02930012440492938,0.31422079356773525,0.5482257196931283,0.13755348673913728,9,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,415,-0.029300124404928986,0.029300124404928986,0.3142207935677349,0.548225719693127,0.13755348673913717,9,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,416,-0.018721007134041425,0.018721007134041425,0.27124555186506083,0.5623203820292442,0.16643406610569517,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,417,-0.018721007134041394,0.018721007134041394,0.2712455518650601,0.562320382029245,0.16643406610569478,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,418,-0.010798333727581313,0.010798333727581313,0.3027262151285043,0.5335978762490396,0.16367590862245715,0,1,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,419,-0.010798333727581204,0.010798333727581204,0.3027262151285026,0.5335978762490409,0.16367590862245743,8,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,420,0.002537401344073943,0.002537401344073943,0.3171830658162096,0.5180532166903145,0.16476371749347643,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,421,0.0025374013440743635,0.0025374013440743635,0.3171830658162079,0.5180532166903163,0.16476371749347682,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,422,0.020116777333640447,0.020116777333640447,0.31459826124601203,0.5203938436260368,0.165007895127952,9,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,423,0.020116777333640725,0.020116777333640725,0.3145982612460125,0.5203938436260355,0.16500789512795172,9,9,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,424,0.03763538711904809,0.03763538711904809,0.3257869299997227,0.512538307754024,0.1616747622462539,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,425,0.03763538711904812,0.03763538711904812,0.32578692999972303,0.512538307754024,0.16167476224625393,0,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,426,0.05619827209662485,0.05619827209662485,0.3113799735163044,0.5297273505738667,0.15889267590982836,1,0,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,427,0.05619827209662562,0.05619827209662562,0.3113799735163064,0.5297273505738657,0.15889267590982803,0,8,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,428,0.08482255533533535,0.08482255533533535,0.30516107379021773,0.5419110052736908,0.152927920936091,0,8,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
0.8,10,10,429,0.08482255533533571,0.08482255533533571,0.30516107379021834,0.5419110052736915,0.1529279209360909,9,1,bulk_or_mixed_state,0.08792248639750283,0.21980621599375705,ok
1.0,10,10,402,-0.020880128566476933,0.020880128566476933,0.5022081490642816,0.4791370977067262,0.01865475322899348,9,0,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,403,-0.0208801285664768,0.0208801285664768,0.5022081490642807,0.47913709770672736,0.0186547532289934,9,9,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,404,0.005882282699085585,0.005882282699085585,0.04532544076083973,0.4921422129283535,0.4625323463108058,4,5,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,405,0.005882282699086067,0.005882282699086067,0.04532544076082945,0.4921422129283527,0.46253234631081774,5,4,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,406,0.005953175848382603,0.005953175848382603,0.03412054523343261,0.48878660256692247,0.4770928521996457,5,5,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,407,0.005953175848382697,0.005953175848382697,0.03412054523342739,0.4887866025669212,0.47709285219965036,5,5,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,408,0.007117702638823211,0.007117702638823211,0.17981862968847973,0.5141993784078995,0.30598199190362,8,2,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,409,0.007117702638823383,0.007117702638823383,0.17981862968847587,0.5141993784078998,0.3059819919036248,2,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,410,0.007517187912734419,0.007517187912734419,0.14292212932132783,0.47466553270783796,0.38241233797083307,2,7,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,411,0.007517187912734711,0.007517187912734711,0.14292212932133067,0.47466553270783773,0.38241233797083185,2,7,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,412,0.0102093026235311,0.0102093026235311,0.22737067465326752,0.4969901345116302,0.2756391908351011,1,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,413,0.010209302623531494,0.010209302623531494,0.22737067465327093,0.49699013451163176,0.27563919083509747,8,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,414,0.01098238653691965,0.01098238653691965,0.19179505280592818,0.4876100481175132,0.3205948990765596,8,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,415,0.01098238653692012,0.01098238653692012,0.19179505280592185,0.48761004811751285,0.3205948990765651,1,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,416,0.013132251944421422,0.013132251944421422,0.2576680677185261,0.49300895385893806,0.24932297842253429,3,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,417,0.01313225194442197,0.01313225194442197,0.2576680677185306,0.4930089538589387,0.24932297842253093,3,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,418,0.015395960946460245,0.015395960946460245,0.244605822529968,0.46548886759146707,0.28990530987856417,8,1,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,419,0.01539596094646029,0.01539596094646029,0.24460582252996396,0.4654888675914675,0.289905309878568,1,1,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,420,0.021886210165219393,0.021886210165219393,0.21221940512043794,0.4702005152433924,0.317580079636172,0,1,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,421,0.021886210165219473,0.021886210165219473,0.21221940512044435,0.4702005152433909,0.31758007963616464,0,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,422,0.025060842288092505,0.025060842288092505,0.17753683298432182,0.5215217881129236,0.30094137890275363,1,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,423,0.025060842288093545,0.025060842288093545,0.17753683298432268,0.5215217881129236,0.3009413789027537,8,8,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,424,0.02664713601834485,0.02664713601834485,0.22886569665880446,0.4776033077540478,0.2935309955871473,7,0,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,425,0.026647136018345233,0.026647136018345233,0.22886569665880202,0.477603307754048,0.29353099558715084,7,0,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,426,0.035916844144818966,0.035916844144818966,0.1458363541818869,0.5135839952109825,0.34057965060713313,2,2,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,427,0.03591684414481996,0.03591684414481996,0.1458363541818879,0.5135839952109809,0.34057965060713125,2,2,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,428,0.05056366778824108,0.05056366778824108,0.1806913700967948,0.5030856751069903,0.3162229547962153,0,6,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,429,0.050563667788241104,0.050563667788241104,0.180691370096795,0.503085675106991,0.316222954796215,3,9,bulk_or_mixed_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,430,0.055209418841248345,0.055209418841248345,0.1377875349513488,0.6228496409028825,0.23936282414576843,5,0,edge_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,431,0.0552094188412488,0.0552094188412488,0.1377875349513521,0.622849640902884,0.23936282414576435,5,0,edge_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,432,0.0618907875160509,0.0618907875160509,0.05017518765250148,0.6369105646770611,0.31291424767043696,9,5,edge_state,0.0744037119776708,0.186009279944177,ok
1.0,10,10,433,0.06189078751605112,0.06189078751605112,0.05017518765250219,0.6369105646770606,0.312914247670437,4,9,edge_state,0.0744037119776708,0.186009279944177,ok
