v,t,w,lm,E_a_numeric,E_b_numeric,E_a_formula,E_b_formula,overlap_a,overlap_b
0.5860000000000001,0.3,1.0,0.0,0.18599999999999972,0.41399999999999987,0.18600000000000005,0.4139999999999999,1.0,0.9836415028299261
0.5870000000000001,0.3,1.0,0.0,0.18699999999999992,0.4129999999999999,0.18700000000000006,0.4129999999999999,1.0,0.7071067811865475
0.5880000000000001,0.3,1.0,0.0,0.1880000000000002,0.4120000000000001,0.18800000000000006,0.4119999999999999,1.0,0.7698594917732415
0.5890000000000001,0.3,1.0,0.0,0.18899999999999975,0.41099999999999987,0.18900000000000006,0.4109999999999999,0.9999999999999996,0.9771145733116199
0.5900000000000001,0.3,1.0,0.0,0.18999999999999992,0.4099999999999999,0.19000000000000006,0.4099999999999999,0.9999999999999996,0.7071067811865475
0.5910000000000001,0.3,1.0,0.0,0.19099999999999998,0.4089999999999999,0.19100000000000006,0.4089999999999999,0.9999999999999999,0.7071067811865475
0.5920000000000001,0.3,1.0,0.0,0.19200000000000012,0.408,0.19200000000000006,0.4079999999999999,0.9999999999999994,0.8956448672786231
0.5930000000000001,0.3,1.0,0.0,0.1930000000000002,0.4069999999999999,0.19300000000000006,0.4069999999999999,0.9999999999999996,0.8966097674797777
0.5940000000000001,0.3,1.0,0.0,0.1940000000000002,0.40600000000000025,0.19400000000000006,0.4059999999999999,1.0000000000000007,0.9076839576083726
0.5950000000000001,0.3,1.0,0.0,0.1949999999999999,0.4049999999999998,0.19500000000000006,0.4049999999999999,0.9999999999999994,0.7071067811865475
0.5960000000000001,0.3,1.0,0.0,0.1960000000000001,0.4039999999999999,0.19600000000000006,0.4039999999999999,1.0000000000000002,0.944417097915436
0.5970000000000001,0.3,1.0,0.0,0.1969999999999997,0.40299999999999986,0.19700000000000006,0.4029999999999999,1.0,0.8965695697149815
0.5980000000000001,0.3,1.0,0.0,0.19800000000000006,0.40199999999999997,0.19800000000000006,0.4019999999999999,1.0000000000000004,0.7785528605504207
0.5990000000000001,0.3,1.0,0.0,0.19899999999999993,0.4009999999999999,0.19900000000000007,0.4009999999999999,0.9999999999999998,0.7071067811865477
0.6000000000000001,0.3,1.0,0.0,0.19999999999999998,0.3999999999999999,0.20000000000000007,0.3999999999999999,1.0000000000000004,0.7071067811865478
0.6010000000000001,0.3,1.0,0.0,0.20100000000000015,0.3989999999999999,0.20100000000000007,0.3989999999999999,0.9999999999999999,0.7071067811865476
0.6020000000000001,0.3,1.0,0.0,0.20200000000000004,0.398,0.20200000000000007,0.3979999999999999,1.0,0.7646209016755086
0.6030000000000001,0.3,1.0,0.0,0.20300000000000037,0.39699999999999996,0.20300000000000007,0.3969999999999999,1.0000000000000002,0.9133577878503918
0.6040000000000001,0.3,1.0,0.0,0.20400000000000018,0.39599999999999985,0.20400000000000007,0.3959999999999999,0.9999999999999993,0.8008958624121443
0.6050000000000001,0.3,1.0,0.0,0.20499999999999985,0.3950000000000002,0.20500000000000007,0.3949999999999999,1.0000000000000004,0.7534467711167879
0.6060000000000001,0.3,1.0,0.0,0.20600000000000018,0.3939999999999999,0.20600000000000007,0.3939999999999999,0.9999999999999994,0.8506589474894672
0.6070000000000001,0.3,1.0,0.0,0.2069999999999999,0.39299999999999974,0.20700000000000007,0.3929999999999999,1.0,0.9707794980839046
0.6080000000000001,0.3,1.0,0.0,0.20800000000000002,0.3919999999999999,0.20800000000000007,0.3919999999999999,0.9999999999999999,0.7071067811865476
0.6090000000000001,0.3,1.0,0.0,0.20900000000000002,0.3909999999999999,0.20900000000000007,0.3909999999999999,1.0,0.7071067811865476
0.6100000000000001,0.3,1.0,0.0,0.21000000000000013,0.38999999999999985,0.21000000000000008,0.3899999999999999,1.0,0.760686106458375
0.6110000000000001,0.3,1.0,0.0,0.2109999999999999,0.3889999999999999,0.21100000000000008,0.3889999999999999,1.0,0.7071067811865477
0.6120000000000001,0.3,1.0,0.0,0.21200000000000013,0.3879999999999998,0.21200000000000008,0.3879999999999999,0.9999999999999998,0.7552932835095804
0.6130000000000001,0.3,1.0,0.0,0.21300000000000013,0.3869999999999999,0.21300000000000008,0.3869999999999999,0.9999999999999999,0.7071067811865479
0.6140000000000001,0.3,1.0,0.0,0.21400000000000025,0.3860000000000003,0.21400000000000008,0.3859999999999999,1.0000000000000002,0.9831675113109614
0.6150000000000001,0.3,1.0,0.0,0.21500000000000016,0.3849999999999999,0.21500000000000008,0.3849999999999999,1.0000000000000004,0.8635990538722476
0.6160000000000001,0.3,1.0,0.0,0.21600000000000016,0.38400000000000006,0.21600000000000008,0.3839999999999999,0.9999999999999998,0.8572901567492335
