v,t,w,lm,E_valence_M_global,E_conduction_M_global,Delta_M_global,state_a_band_index,state_b_band_index,E_state_a,E_state_b,Delta_pair,band_character_sign,signed_m_M
0.442,0.1,1.0,0.0,-0.35800000000000004,0.5579999999999995,0.9159999999999995,1,3,-0.35800000000000004,0.5579999999999999,0.9159999999999999,-1.0,-0.45799999999999996
0.444,0.1,1.0,0.0,-0.3559999999999998,0.5559999999999999,0.9119999999999997,1,3,-0.3559999999999998,0.5560000000000002,0.9119999999999999,-1.0,-0.45599999999999996
0.446,0.1,1.0,0.0,-0.354,0.5539999999999999,0.9079999999999999,1,3,-0.3540000000000004,0.5540000000000002,0.9080000000000006,-1.0,-0.4540000000000003
0.448,0.1,1.0,0.0,-0.35199999999999987,0.5519999999999996,0.9039999999999995,1,3,-0.3520000000000004,0.5520000000000002,0.9040000000000006,-1.0,-0.4520000000000003
0.45,0.1,1.0,0.0,-0.3499999999999996,0.5499999999999999,0.8999999999999995,1,2,-0.3500000000000003,0.55,0.9000000000000004,-1.0,-0.4500000000000002
0.452,0.1,1.0,0.0,-0.34800000000000003,0.5479999999999998,0.8959999999999999,1,3,-0.34800000000000025,0.5480000000000004,0.8960000000000006,-1.0,-0.4480000000000003
0.454,0.1,1.0,0.0,-0.34599999999999986,0.5459999999999999,0.8919999999999998,1,3,-0.3460000000000005,0.5460000000000003,0.8920000000000008,-1.0,-0.4460000000000004
0.456,0.1,1.0,0.0,-0.344,0.5439999999999999,0.8879999999999999,1,3,-0.3440000000000004,0.5440000000000003,0.8880000000000007,-1.0,-0.44400000000000034
0.458,0.1,1.0,0.0,-0.3420000000000001,0.5419999999999999,0.884,1,3,-0.34200000000000014,0.5420000000000005,0.8840000000000006,-1.0,-0.4420000000000003
0.46,0.1,1.0,0.0,-0.33999999999999986,0.5399999999999998,0.8799999999999997,1,2,-0.3399999999999999,0.5399999999999995,0.8799999999999994,-1.0,-0.4399999999999997
0.462,0.1,1.0,0.0,-0.3380000000000001,0.5379999999999998,0.8759999999999999,1,2,-0.3380000000000001,0.5379999999999999,0.876,-1.0,-0.438
0.464,0.1,1.0,0.0,-0.33599999999999985,0.5359999999999997,0.8719999999999996,1,2,-0.33599999999999997,0.5359999999999998,0.8719999999999998,-1.0,-0.4359999999999999
0.466,0.1,1.0,0.0,-0.33399999999999996,0.5339999999999995,0.8679999999999994,1,3,-0.3339999999999999,0.5340000000000003,0.8680000000000001,-1.0,-0.43400000000000005
0.468,0.1,1.0,0.0,-0.3320000000000001,0.5319999999999999,0.864,1,2,-0.33199999999999974,0.5319999999999997,0.8639999999999994,-1.0,-0.4319999999999997
0.47000000000000003,0.1,1.0,0.0,-0.32999999999999985,0.5299999999999998,0.8599999999999997,1,2,-0.3300000000000005,0.5300000000000001,0.8600000000000007,-1.0,-0.4300000000000003
0.47200000000000003,0.1,1.0,0.0,-0.3279999999999998,0.5279999999999999,0.8559999999999997,1,3,-0.3280000000000001,0.5280000000000005,0.8560000000000005,-1.0,-0.42800000000000027
0.47400000000000003,0.1,1.0,0.0,-0.3259999999999999,0.5259999999999999,0.8519999999999999,1,2,-0.3260000000000002,0.526,0.8520000000000002,-1.0,-0.4260000000000001
0.47600000000000003,0.1,1.0,0.0,-0.3240000000000001,0.524,0.8480000000000001,1,2,-0.3240000000000004,0.524,0.8480000000000004,-1.0,-0.4240000000000002
0.47800000000000004,0.1,1.0,0.0,-0.3219999999999999,0.5219999999999999,0.8439999999999999,1,2,-0.32200000000000006,0.522,0.8440000000000001,-1.0,-0.42200000000000004
0.48,0.1,1.0,0.0,-0.3199999999999999,0.5199999999999999,0.8399999999999999,1,3,-0.31999999999999995,0.5200000000000001,0.8400000000000001,-1.0,-0.42000000000000004
0.482,0.1,1.0,0.0,-0.31799999999999984,0.518,0.8359999999999999,1,3,-0.318,0.5180000000000001,0.8360000000000001,-1.0,-0.41800000000000004
0.484,0.1,1.0,0.0,-0.3159999999999999,0.5159999999999996,0.8319999999999994,1,2,-0.3159999999999996,0.5159999999999998,0.8319999999999994,-1.0,-0.4159999999999997
0.486,0.1,1.0,0.0,-0.3139999999999999,0.5139999999999999,0.8279999999999998,1,3,-0.3140000000000001,0.5140000000000001,0.8280000000000003,-1.0,-0.41400000000000015
0.488,0.1,1.0,0.0,-0.3119999999999999,0.5119999999999999,0.8239999999999998,1,2,-0.3120000000000003,0.5120000000000001,0.8240000000000004,-1.0,-0.4120000000000002
0.49,0.1,1.0,0.0,-0.3099999999999998,0.5099999999999999,0.8199999999999996,1,3,-0.31,0.51,0.8200000000000001,-1.0,-0.41000000000000003
0.492,0.1,1.0,0.0,-0.3079999999999997,0.5079999999999997,0.8159999999999994,1,2,-0.3079999999999997,0.5079999999999998,0.8159999999999995,-1.0,-0.40799999999999975
0.494,0.1,1.0,0.0,-0.306,0.5059999999999999,0.8119999999999998,1,3,-0.3059999999999998,0.5060000000000002,0.812,-1.0,-0.406
0.496,0.1,1.0,0.0,-0.30399999999999994,0.504,0.8079999999999999,1,3,-0.30399999999999977,0.504,0.8079999999999998,-1.0,-0.4039999999999999
0.498,0.1,1.0,0.0,-0.30199999999999977,0.5019999999999997,0.8039999999999994,1,3,-0.3020000000000002,0.502,0.8040000000000003,-1.0,-0.40200000000000014
0.5,0.1,1.0,0.0,-0.2999999999999999,0.49999999999999994,0.7999999999999998,1,2,-0.3000000000000001,0.5000000000000001,0.8000000000000003,-1.0,-0.40000000000000013
0.502,0.1,1.0,0.0,-0.2979999999999998,0.49799999999999967,0.7959999999999995,1,3,-0.29800000000000026,0.4980000000000003,0.7960000000000005,-1.0,-0.39800000000000024
0.504,0.1,1.0,0.0,-0.296,0.49599999999999966,0.7919999999999996,1,2,-0.2960000000000001,0.49599999999999994,0.792,-1.0,-0.396
0.506,0.1,1.0,0.0,-0.29399999999999993,0.4939999999999998,0.7879999999999997,1,2,-0.2939999999999997,0.49400000000000005,0.7879999999999998,-1.0,-0.3939999999999999
0.508,0.1,1.0,0.0,-0.2919999999999999,0.49199999999999994,0.7839999999999998,1,2,-0.29200000000000026,0.4920000000000001,0.7840000000000004,-1.0,-0.3920000000000002
0.51,0.1,1.0,0.0,-0.29000000000000004,0.4899999999999999,0.7799999999999999,1,2,-0.29000000000000004,0.48999999999999977,0.7799999999999998,-1.0,-0.3899999999999999
0.512,0.1,1.0,0.0,-0.2879999999999997,0.48799999999999966,0.7759999999999994,1,3,-0.28799999999999976,0.48800000000000004,0.7759999999999998,-1.0,-0.3879999999999999
0.514,0.1,1.0,0.0,-0.28600000000000014,0.486,0.7720000000000001,1,3,-0.2859999999999999,0.486,0.7719999999999999,-1.0,-0.38599999999999995
0.516,0.1,1.0,0.0,-0.28399999999999986,0.4839999999999999,0.7679999999999998,1,2,-0.2839999999999998,0.48399999999999993,0.7679999999999998,-1.0,-0.3839999999999999
0.518,0.1,1.0,0.0,-0.2819999999999998,0.48199999999999993,0.7639999999999998,1,3,-0.282,0.48200000000000015,0.7640000000000001,-1.0,-0.38200000000000006
0.52,0.1,1.0,0.0,-0.27999999999999986,0.48,0.7599999999999998,1,3,-0.28000000000000014,0.48,0.7600000000000001,-1.0,-0.38000000000000006
0.522,0.1,1.0,0.0,-0.2779999999999998,0.47799999999999987,0.7559999999999997,1,2,-0.2780000000000001,0.47799999999999987,0.756,-1.0,-0.378
0.524,0.1,1.0,0.0,-0.27599999999999986,0.47599999999999987,0.7519999999999998,1,3,-0.27599999999999986,0.47600000000000003,0.7519999999999999,-1.0,-0.37599999999999995
0.526,0.1,1.0,0.0,-0.27399999999999974,0.4739999999999999,0.7479999999999997,1,2,-0.274,0.474,0.748,-1.0,-0.374
0.528,0.1,1.0,0.0,-0.27199999999999996,0.47199999999999986,0.7439999999999998,1,3,-0.2720000000000001,0.47200000000000003,0.7440000000000001,-1.0,-0.37200000000000005
0.53,0.1,1.0,0.0,-0.2699999999999997,0.46999999999999975,0.7399999999999994,1,2,-0.26999999999999996,0.46999999999999964,0.7399999999999995,-1.0,-0.3699999999999998
0.532,0.1,1.0,0.0,-0.26799999999999974,0.46799999999999975,0.7359999999999995,1,3,-0.26799999999999996,0.4679999999999999,0.7359999999999999,-1.0,-0.36799999999999994
0.534,0.1,1.0,0.0,-0.266,0.46599999999999986,0.7319999999999999,1,2,-0.2659999999999997,0.46599999999999986,0.7319999999999995,-1.0,-0.36599999999999977
0.536,0.1,1.0,0.0,-0.2639999999999999,0.4639999999999997,0.7279999999999995,1,2,-0.26399999999999996,0.46399999999999997,0.728,-1.0,-0.364
0.538,0.1,1.0,0.0,-0.26199999999999996,0.46199999999999974,0.7239999999999998,1,3,-0.26199999999999996,0.4620000000000001,0.724,-1.0,-0.362
0.54,0.1,1.0,0.0,-0.26,0.45999999999999974,0.7199999999999998,1,3,-0.2599999999999999,0.45999999999999996,0.7199999999999999,-1.0,-0.35999999999999993
0.542,0.1,1.0,0.0,-0.25800000000000006,0.458,0.7160000000000001,1,2,-0.2579999999999999,0.45799999999999985,0.7159999999999997,-1.0,-0.3579999999999999
0.544,0.1,1.0,0.0,-0.256,0.4559999999999995,0.7119999999999995,1,2,-0.25599999999999973,0.45599999999999996,0.7119999999999997,-1.0,-0.35599999999999987
0.546,0.1,1.0,0.0,-0.2539999999999998,0.45399999999999974,0.7079999999999995,1,3,-0.254,0.4540000000000001,0.7080000000000002,-1.0,-0.3540000000000001
0.548,0.1,1.0,0.0,-0.25199999999999967,0.4519999999999999,0.7039999999999995,1,3,-0.25199999999999995,0.45199999999999996,0.704,-1.0,-0.352
0.55,0.1,1.0,0.0,-0.2500000000000001,0.4499999999999999,0.7,1,2,-0.2499999999999997,0.44999999999999996,0.6999999999999996,-1.0,-0.3499999999999998
0.552,0.1,1.0,0.0,-0.24799999999999986,0.4479999999999996,0.6959999999999995,1,2,-0.24799999999999991,0.4479999999999999,0.6959999999999998,-1.0,-0.3479999999999999
0.554,0.1,1.0,0.0,-0.24599999999999994,0.4459999999999998,0.6919999999999997,1,3,-0.246,0.446,0.692,-1.0,-0.346
0.556,0.1,1.0,0.0,-0.2439999999999999,0.4439999999999998,0.6879999999999997,1,3,-0.24399999999999988,0.4440000000000001,0.688,-1.0,-0.344
0.558,0.1,1.0,0.0,-0.242,0.4419999999999997,0.6839999999999997,1,3,-0.2419999999999998,0.4420000000000001,0.6839999999999999,-1.0,-0.34199999999999997
0.56,0.1,1.0,0.0,-0.24,0.4399999999999998,0.6799999999999997,1,3,-0.2399999999999999,0.44,0.6799999999999999,-1.0,-0.33999999999999997
0.562,0.1,1.0,0.0,-0.2379999999999999,0.4379999999999996,0.6759999999999995,1,3,-0.2380000000000001,0.4380000000000003,0.6760000000000004,-1.0,-0.3380000000000002
0.5640000000000001,0.1,1.0,0.0,-0.2359999999999997,0.43599999999999944,0.6719999999999992,1,3,-0.2359999999999999,0.43600000000000033,0.6720000000000003,-1.0,-0.33600000000000013
0.5660000000000001,0.1,1.0,0.0,-0.23399999999999999,0.4339999999999996,0.6679999999999996,1,2,-0.23399999999999985,0.43399999999999983,0.6679999999999997,-1.0,-0.33399999999999985
0.5680000000000001,0.1,1.0,0.0,-0.2319999999999996,0.43199999999999966,0.6639999999999993,1,3,-0.2319999999999999,0.43200000000000016,0.664,-1.0,-0.332
0.5700000000000001,0.1,1.0,0.0,-0.22999999999999987,0.42999999999999977,0.6599999999999997,1,2,-0.22999999999999998,0.4299999999999998,0.6599999999999998,-1.0,-0.3299999999999999
0.5720000000000001,0.1,1.0,0.0,-0.22799999999999998,0.4279999999999998,0.6559999999999998,1,3,-0.22799999999999987,0.428,0.6559999999999999,-1.0,-0.32799999999999996
0.5740000000000001,0.1,1.0,0.0,-0.22599999999999956,0.4259999999999995,0.651999999999999,1,2,-0.22599999999999976,0.4259999999999997,0.6519999999999995,-1.0,-0.32599999999999973
0.5760000000000001,0.1,1.0,0.0,-0.224,0.4239999999999997,0.6479999999999997,1,3,-0.2239999999999999,0.42400000000000004,0.6479999999999999,-1.0,-0.32399999999999995
0.578,0.1,1.0,0.0,-0.22199999999999986,0.422,0.6439999999999999,1,3,-0.22200000000000011,0.4220000000000004,0.6440000000000005,-1.0,-0.32200000000000023
0.58,0.1,1.0,0.0,-0.21999999999999983,0.4199999999999996,0.6399999999999995,1,3,-0.22,0.42000000000000015,0.6400000000000001,-1.0,-0.32000000000000006
0.582,0.1,1.0,0.0,-0.21799999999999992,0.4179999999999999,0.6359999999999999,1,2,-0.21799999999999997,0.418,0.6359999999999999,-1.0,-0.31799999999999995
0.584,0.1,1.0,0.0,-0.2159999999999998,0.416,0.6319999999999998,1,3,-0.21599999999999991,0.416,0.6319999999999999,-1.0,-0.31599999999999995
0.586,0.1,1.0,0.0,-0.21399999999999997,0.414,0.6279999999999999,1,2,-0.21400000000000002,0.4139999999999999,0.6279999999999999,-1.0,-0.31399999999999995
0.588,0.1,1.0,0.0,-0.2119999999999999,0.4119999999999999,0.6239999999999999,1,2,-0.21199999999999994,0.41200000000000003,0.624,-1.0,-0.312
0.59,0.1,1.0,0.0,-0.20999999999999994,0.41,0.6199999999999999,1,2,-0.20999999999999996,0.41000000000000003,0.62,-1.0,-0.31
0.592,0.1,1.0,0.0,-0.2080000000000001,0.408,0.6160000000000001,1,2,-0.20800000000000005,0.40800000000000014,0.6160000000000002,-1.0,-0.3080000000000001
0.594,0.1,1.0,0.0,-0.20599999999999993,0.406,0.612,1,3,-0.20599999999999982,0.406,0.6119999999999999,-1.0,-0.30599999999999994
0.596,0.1,1.0,0.0,-0.2039999999999999,0.40399999999999947,0.6079999999999994,1,3,-0.20399999999999996,0.40400000000000014,0.6080000000000001,-1.0,-0.30400000000000005
0.598,0.1,1.0,0.0,-0.20199999999999996,0.402,0.604,1,3,-0.20199999999999993,0.402,0.604,-1.0,-0.302
0.6,0.1,1.0,0.0,-0.20000000000000004,0.3999999999999999,0.6,1,2,-0.2000000000000001,0.3999999999999998,0.5999999999999999,-1.0,-0.29999999999999993
0.602,0.1,1.0,0.0,-0.19800000000000006,0.3980000000000001,0.5960000000000001,1,3,-0.1979999999999999,0.3980000000000001,0.596,-1.0,-0.298
0.604,0.1,1.0,0.0,-0.196,0.39599999999999985,0.5919999999999999,1,3,-0.19600000000000004,0.396,0.5920000000000001,-1.0,-0.29600000000000004
0.606,0.1,1.0,0.0,-0.19399999999999987,0.39399999999999985,0.5879999999999997,1,3,-0.19400000000000026,0.39400000000000024,0.5880000000000005,-1.0,-0.29400000000000026
0.608,0.1,1.0,0.0,-0.19199999999999973,0.39199999999999996,0.5839999999999996,1,2,-0.1919999999999999,0.3919999999999999,0.5839999999999999,-1.0,-0.2919999999999999
0.61,0.1,1.0,0.0,-0.19000000000000006,0.3899999999999998,0.5799999999999998,1,2,-0.1899999999999998,0.3899999999999998,0.5799999999999996,-1.0,-0.2899999999999998
0.612,0.1,1.0,0.0,-0.1879999999999999,0.3879999999999998,0.5759999999999996,1,2,-0.18799999999999992,0.3879999999999999,0.5759999999999998,-1.0,-0.2879999999999999
0.614,0.1,1.0,0.0,-0.18600000000000005,0.3859999999999998,0.5719999999999998,1,3,-0.18600000000000033,0.38600000000000023,0.5720000000000005,-1.0,-0.28600000000000025
0.616,0.1,1.0,0.0,-0.18400000000000005,0.38399999999999973,0.5679999999999998,1,3,-0.1839999999999997,0.384,0.5679999999999997,-1.0,-0.28399999999999986
0.618,0.1,1.0,0.0,-0.18199999999999997,0.3819999999999997,0.5639999999999996,1,2,-0.182,0.3819999999999998,0.5639999999999998,-1.0,-0.2819999999999999
0.62,0.1,1.0,0.0,-0.17999999999999994,0.38,0.5599999999999999,1,3,-0.17999999999999994,0.38,0.5599999999999999,-1.0,-0.27999999999999997
0.622,0.1,1.0,0.0,-0.17800000000000016,0.3779999999999998,0.5559999999999999,1,2,-0.17799999999999988,0.3779999999999999,0.5559999999999998,-1.0,-0.2779999999999999
0.624,0.1,1.0,0.0,-0.1759999999999999,0.376,0.5519999999999999,1,3,-0.17599999999999982,0.37600000000000006,0.5519999999999998,-1.0,-0.2759999999999999
0.626,0.1,1.0,0.0,-0.17399999999999996,0.3739999999999997,0.5479999999999997,1,3,-0.17400000000000013,0.374,0.5480000000000002,-1.0,-0.2740000000000001
0.628,0.1,1.0,0.0,-0.172,0.37199999999999994,0.5439999999999999,1,3,-0.1720000000000001,0.3720000000000001,0.5440000000000003,-1.0,-0.27200000000000013
0.63,0.1,1.0,0.0,-0.16999999999999985,0.36999999999999994,0.5399999999999998,1,3,-0.16999999999999985,0.36999999999999994,0.5399999999999998,-1.0,-0.2699999999999999
0.632,0.1,1.0,0.0,-0.16799999999999998,0.36799999999999994,0.5359999999999999,1,3,-0.16800000000000004,0.3679999999999998,0.5359999999999998,-1.0,-0.2679999999999999
0.634,0.1,1.0,0.0,-0.16599999999999998,0.36599999999999955,0.5319999999999996,1,3,-0.16600000000000004,0.36600000000000005,0.532,-1.0,-0.266
0.636,0.1,1.0,0.0,-0.1639999999999998,0.36399999999999993,0.5279999999999998,1,3,-0.16399999999999984,0.36400000000000005,0.5279999999999999,-1.0,-0.26399999999999996
0.638,0.1,1.0,0.0,-0.16199999999999992,0.3619999999999999,0.5239999999999998,1,2,-0.16200000000000003,0.3619999999999998,0.5239999999999998,-1.0,-0.2619999999999999
0.64,0.1,1.0,0.0,-0.15999999999999986,0.36,0.5199999999999998,1,3,-0.15999999999999998,0.3600000000000001,0.52,-1.0,-0.26
0.642,0.1,1.0,0.0,-0.158,0.35799999999999954,0.5159999999999996,1,3,-0.15799999999999997,0.35799999999999993,0.5159999999999999,-1.0,-0.25799999999999995
0.644,0.1,1.0,0.0,-0.15600000000000003,0.356,0.512,1,3,-0.156,0.35600000000000004,0.512,-1.0,-0.256
0.646,0.1,1.0,0.0,-0.15399999999999978,0.35399999999999965,0.5079999999999995,1,3,-0.1540000000000001,0.35400000000000004,0.5080000000000001,-1.0,-0.25400000000000006
0.648,0.1,1.0,0.0,-0.1519999999999999,0.3519999999999999,0.5039999999999998,1,2,-0.15199999999999997,0.35200000000000004,0.504,-1.0,-0.252
0.65,0.1,1.0,0.0,-0.14999999999999972,0.34999999999999987,0.49999999999999956,1,2,-0.15000000000000013,0.35,0.5000000000000001,-1.0,-0.25000000000000006
0.652,0.1,1.0,0.0,-0.148,0.34799999999999986,0.4959999999999999,1,2,-0.148,0.34799999999999986,0.4959999999999999,-1.0,-0.24799999999999994
0.654,0.1,1.0,0.0,-0.1459999999999999,0.3459999999999998,0.4919999999999997,1,2,-0.14599999999999985,0.34599999999999975,0.4919999999999996,-1.0,-0.2459999999999998
0.656,0.1,1.0,0.0,-0.1439999999999998,0.3439999999999999,0.4879999999999997,1,3,-0.1439999999999998,0.3440000000000001,0.4879999999999999,-1.0,-0.24399999999999994
0.658,0.1,1.0,0.0,-0.14199999999999985,0.34199999999999997,0.4839999999999998,1,3,-0.14199999999999996,0.3419999999999999,0.4839999999999999,-1.0,-0.24199999999999994
0.66,0.1,1.0,0.0,-0.1399999999999999,0.33999999999999986,0.47999999999999976,1,3,-0.14000000000000004,0.33999999999999997,0.48,-1.0,-0.24
0.662,0.1,1.0,0.0,-0.13799999999999993,0.33799999999999975,0.47599999999999965,1,3,-0.13800000000000004,0.338,0.4760000000000001,-1.0,-0.23800000000000004
0.664,0.1,1.0,0.0,-0.13599999999999984,0.3359999999999998,0.47199999999999964,1,2,-0.13599999999999993,0.33599999999999974,0.47199999999999964,-1.0,-0.23599999999999982
0.666,0.1,1.0,0.0,-0.13399999999999995,0.33399999999999974,0.4679999999999997,1,3,-0.13400000000000004,0.334,0.4680000000000001,-1.0,-0.23400000000000004
0.668,0.1,1.0,0.0,-0.13199999999999978,0.3319999999999996,0.46399999999999936,1,2,-0.13199999999999998,0.33199999999999996,0.46399999999999997,-1.0,-0.23199999999999998
0.67,0.1,1.0,0.0,-0.12999999999999995,0.32999999999999996,0.4599999999999999,1,2,-0.13000000000000006,0.32999999999999996,0.46,-1.0,-0.23
0.672,0.1,1.0,0.0,-0.12800000000000006,0.3279999999999999,0.45599999999999996,1,3,-0.12799999999999973,0.32800000000000007,0.4559999999999998,-1.0,-0.2279999999999999
0.674,0.1,1.0,0.0,-0.12599999999999975,0.32599999999999973,0.4519999999999995,1,2,-0.12599999999999986,0.32599999999999973,0.4519999999999996,-1.0,-0.2259999999999998
0.676,0.1,1.0,0.0,-0.12399999999999982,0.3239999999999999,0.44799999999999973,1,2,-0.12400000000000008,0.324,0.44800000000000006,-1.0,-0.22400000000000003
0.678,0.1,1.0,0.0,-0.12199999999999982,0.3219999999999999,0.44399999999999973,1,2,-0.12200000000000011,0.3219999999999999,0.444,-1.0,-0.222
0.68,0.1,1.0,0.0,-0.11999999999999987,0.31999999999999984,0.4399999999999997,1,3,-0.1199999999999998,0.3200000000000001,0.43999999999999995,-1.0,-0.21999999999999997
0.682,0.1,1.0,0.0,-0.11799999999999979,0.31799999999999984,0.4359999999999996,1,3,-0.11799999999999991,0.31799999999999995,0.43599999999999983,-1.0,-0.21799999999999992
0.684,0.1,1.0,0.0,-0.11599999999999983,0.3159999999999999,0.4319999999999997,1,3,-0.11599999999999988,0.316,0.4319999999999999,-1.0,-0.21599999999999994
0.686,0.1,1.0,0.0,-0.11399999999999968,0.31399999999999983,0.4279999999999995,1,3,-0.1139999999999998,0.31399999999999995,0.4279999999999997,-1.0,-0.21399999999999986
0.6880000000000001,0.1,1.0,0.0,-0.11199999999999978,0.3119999999999999,0.42399999999999965,1,3,-0.11199999999999984,0.31199999999999994,0.42399999999999977,-1.0,-0.21199999999999988
0.6900000000000001,0.1,1.0,0.0,-0.10999999999999996,0.3099999999999997,0.4199999999999997,1,2,-0.10999999999999983,0.30999999999999983,0.41999999999999965,-1.0,-0.20999999999999983
0.6920000000000001,0.1,1.0,0.0,-0.10799999999999986,0.30799999999999983,0.4159999999999997,1,2,-0.10800000000000003,0.3079999999999999,0.4159999999999999,-1.0,-0.20799999999999996
0.6940000000000001,0.1,1.0,0.0,-0.10599999999999979,0.30599999999999966,0.4119999999999995,1,3,-0.10599999999999994,0.30600000000000005,0.412,-1.0,-0.206
0.6960000000000001,0.1,1.0,0.0,-0.10399999999999987,0.3039999999999997,0.4079999999999996,1,2,-0.1039999999999997,0.3039999999999998,0.40799999999999953,-1.0,-0.20399999999999976
0.6980000000000001,0.1,1.0,0.0,-0.10199999999999981,0.3019999999999999,0.4039999999999997,1,3,-0.102,0.3020000000000003,0.4040000000000003,-1.0,-0.20200000000000015
0.7000000000000001,0.1,1.0,0.0,-0.09999999999999999,0.29999999999999993,0.3999999999999999,1,3,-0.09999999999999992,0.3,0.3999999999999999,-1.0,-0.19999999999999996
0.7020000000000001,0.1,1.0,0.0,-0.09799999999999981,0.29799999999999965,0.39599999999999946,1,2,-0.09799999999999996,0.2979999999999997,0.3959999999999997,-1.0,-0.19799999999999984
0.704,0.1,1.0,0.0,-0.09599999999999992,0.29599999999999993,0.39199999999999985,1,3,-0.09599999999999999,0.2960000000000001,0.39200000000000007,-1.0,-0.19600000000000004
0.706,0.1,1.0,0.0,-0.09399999999999999,0.2939999999999999,0.38799999999999985,1,3,-0.09400000000000015,0.29400000000000015,0.3880000000000003,-1.0,-0.19400000000000014
0.708,0.1,1.0,0.0,-0.09200000000000005,0.292,0.384,1,3,-0.09200000000000004,0.29200000000000004,0.38400000000000006,-1.0,-0.19200000000000003
