ky,band_index,energy,edge_weight
-3.141592653589793,317,0.045308509503613426,0.08335405867281348
-3.141592653589793,318,0.053398526158813284,0.08539356778027496
-3.141592653589793,319,0.05339852615881329,0.08539356778027535
-3.141592653589793,320,0.06169124888483623,0.08707349947454052
-3.141592653589793,321,0.06169124888483624,0.08707349947454013
-3.141592653589793,322,0.07017405825015148,0.08828047310962317
-3.141592653589793,323,0.07017405825015172,0.08828047310962234
-3.141592653589793,324,0.07882967563540987,0.08890137638000445
-3.141592653589793,325,0.07882967563540987,0.08890137638000556
-3.141592653589793,326,0.08763533738696612,0.0888263507534488
-3.141592653589793,327,0.0876353373869666,0.08882635075345123
-3.141592653589793,328,0.09656190994206532,0.08795267215719815
-3.141592653589793,329,0.09656190994206551,0.08795267215719894
-3.141592653589793,330,0.10557297035410856,0.08618964819351954
-3.141592653589793,331,0.10557297035410856,0.08618964819351815
-3.141592653589793,332,0.11462389070988936,0.0834646004088222
-3.141592653589793,333,0.11462389070988965,0.08346460040882303
-3.141592653589793,334,0.12366098265690642,0.07972990913817778
-3.141592653589793,335,0.1236609826569065,0.07972990913817696
-3.141592653589793,336,0.13262077949393547,0.07497095698666995
-3.141592653589793,337,0.13262077949393555,0.0749709569866682
-3.141592653589793,338,0.14142955706791518,0.06921460393613946
-3.141592653589793,339,0.14142955706791527,0.06921460393614096
-3.141592653589793,340,0.15000321882952344,0.06253755715425424
-3.141592653589793,341,0.15000321882952358,0.06253755715425527
-3.141592653589793,342,0.15824769076285625,0.05507367092468919
-3.141592653589793,343,0.1582476907628563,0.055073670924689046
-3.141592653589793,344,0.16605998217170512,0.04701886216446255
-3.141592653589793,345,0.16605998217170526,0.04701886216446134
-3.141592653589793,346,0.17333005981575986,0.038632029995974496
-3.141592653589793,347,0.17333005981575994,0.03863202999597473
-3.141592653589793,348,0.17994364558405287,0.030230246969064616
-3.141592653589793,349,0.17994364558405296,0.03023024696906345
-3.141592653589793,350,0.18578597273211322,0.02217670642840891
-3.141592653589793,351,0.18578597273211345,0.0221767064284087
-3.141592653589793,352,0.19074641890068933,0.014860623316791804
-3.141592653589793,353,0.1907464189006895,0.014860623316792259
-3.141592653589793,354,0.19472378255536238,0.00866956707626024
-3.141592653589793,355,0.19472378255536255,0.00866956707625989
-3.141592653589793,356,0.1976318052510916,0.003956438121607536
-3.141592653589793,357,0.19763180525109164,0.003956438121607807
-3.141592653589793,358,0.19940440283292005,0.0010051051092502172
-3.141592653589793,359,0.19940440283292032,0.0010051051092498948
-3.141592653589793,360,1.2013674430058598,0.00172690237772532
-3.141592653589793,361,1.2013674430058603,0.00172690237772556
-3.141592653589793,362,1.2054541701315438,0.006751730193470386
-3.141592653589793,363,1.2054541701315442,0.006751730193470559
-3.141592653589793,364,1.2122140366976535,0.014632015419815316
-3.141592653589793,365,1.2122140366976537,0.014632015419815325
-3.141592653589793,366,1.2215722815897878,0.024707428557740836
-3.141592653589793,367,1.2215722815897891,0.024707428557739795
-3.141592653589793,368,1.2334285536685223,0.03619444517696251
-3.141592653589793,369,1.233428553668523,0.03619444517696149
-3.141592653589793,370,1.247660780051404,0.04828518404770393
-3.141592653589793,371,1.2476607800514044,0.04828518404770385
-3.141592653589793,372,1.2641295550142142,0.06023169796833058
-3.141592653589793,373,1.2641295550142149,0.0602316979683305
-3.141592653589793,374,1.2826827073020604,0.07140464117754133
-3.141592653589793,375,1.282682707302061,0.07140464117754239
-3.141592653589793,376,1.3031597286031429,0.08132372128106488
-3.141592653589793,377,1.3031597286031438,0.0813237212810663
-3.141592653589793,378,1.3253958089991282,0.08966377403775572
-3.141592653589793,379,1.3253958089991285,0.08966377403775673
-3.141592653589793,380,1.3492253097605438,0.09624354022822315
-3.141592653589793,381,1.349225309760544,0.0962435402282231
-3.141592653589793,382,1.3744845910589114,0.10100464114018437
-3.141592653589793,383,1.3744845910589119,0.10100464114018437
-3.141592653589793,384,1.4010141870522714,0.10398692248653192
-3.141592653589793,385,1.4010141870522714,0.10398692248653235
-3.141592653589793,386,1.428660375291155,0.10530435628617316
