ky,band_index,energy,edge_weight
-3.141592653589793,413,1.7013211587652266,0.06359525659481886
-3.141592653589793,414,1.7377866826807167,0.06334822424757491
-3.141592653589793,415,1.737786682680717,0.06334822424757486
-3.141592653589793,416,1.773559042068152,0.0637731449966428
-3.141592653589793,417,1.7735590420681524,0.06377314499664363
-3.141592653589793,418,1.808598989500326,0.06485323307018673
-3.141592653589793,419,1.808598989500326,0.06485323307018417
-3.141592653589793,420,1.8428693002206442,0.06654407403589063
-3.141592653589793,421,1.8428693002206442,0.06654407403588994
-3.141592653589793,422,1.876334604205231,0.0687740873892391
-3.141592653589793,423,1.8763346042052313,0.06877408738923729
-3.141592653589793,424,1.9089612472946254,0.07144612339250214
-3.141592653589793,425,1.9089612472946254,0.07144612339250157
-3.141592653589793,426,1.9407171760202568,0.07444018064132933
-3.141592653589793,427,1.9407171760202568,0.07444018064132926
-3.141592653589793,428,1.9715718418369501,0.07761717767857385
-3.141592653589793,429,1.9715718418369501,0.07761717767857415
-3.141592653589793,430,2.0014961213203275,0.08082366145832229
-3.141592653589793,431,2.0014961213203275,0.08082366145832173
-3.141592653589793,432,2.0304622495529956,0.0838972896882138
-3.141592653589793,433,2.030462249552996,0.083897289688214
-3.141592653589793,434,2.0584437644480604,0.08667288499717936
-3.141592653589793,435,2.0584437644480613,0.0866728849971801
-3.141592653589793,436,2.085415460174553,0.08898882819448331
-3.141592653589793,437,2.0854154601745534,0.08898882819448356
-3.141592653589793,438,2.111353348181065,0.09069353698001613
-3.141592653589793,439,2.1113533481810656,0.09069353698001556
-3.141592653589793,440,2.1362346245796884,0.09165176631262692
-3.141592653589793,441,2.1362346245796897,0.09165176631262734
-3.141592653589793,442,2.160037642866505,0.09175046777381782
-3.141592653589793,443,2.1600376428665053,0.09175046777381846
-3.141592653589793,444,2.182741891128176,0.0909039577334685
-3.141592653589793,445,2.182741891128177,0.0909039577334671
-3.141592653589793,446,2.2043279730252556,0.08905816750512667
-3.141592653589793,447,2.204327973025256,0.08905816750512513
-3.141592653589793,448,2.224777591958107,0.08619378207469847
-3.141592653589793,449,2.224777591958107,0.08619378207469758
-3.141592653589793,450,2.2440735379161096,0.08232811606852532
-3.141592653589793,451,2.24407353791611,0.08232811606852555
-3.141592653589793,452,2.2621996765890025,0.07751562468582408
-3.141592653589793,453,2.2621996765890025,0.07751562468582754
-3.141592653589793,454,2.2791409403841625,0.07184700133856411
-3.141592653589793,455,2.279140940384163,0.07184700133856184
-3.141592653589793,456,2.2948833210477173,0.06544687047718117
-3.141592653589793,457,2.2948833210477178,0.06544687047718144
-3.141592653589793,458,2.309413863632748,0.058470141162144516
-3.141592653589793,459,2.309413863632748,0.05847014116214548
-3.141592653589793,460,2.3227206615960783,0.051097141968806964
-3.141592653589793,461,2.3227206615960787,0.05109714196880698
-3.141592653589793,462,2.3347928528375106,0.04352770845990601
-3.141592653589793,463,2.3347928528375106,0.04352770845990471
-3.141592653589793,464,2.345620616522992,0.03597443857211436
-3.141592653589793,465,2.3456206165229925,0.03597443857211345
-3.141592653589793,466,2.355195170556865,0.028655366951194673
-3.141592653589793,467,2.3551951705568652,0.028655366951192987
-3.141592653589793,468,2.3635087695888197,0.021786334991816862
-3.141592653589793,469,2.36350876958882,0.021786334991816245
-3.141592653589793,470,2.370554703458998,0.015573347962985085
-3.141592653589793,471,2.3705547034589984,0.01557334796298435
-3.141592653589793,472,2.37632729600033,0.010205213460327819
-3.141592653589793,473,2.3763272960003303,0.010205213460328346
