kx,band_index,energy,edge_weight
-3.141592653589793,314,0.8678778024029877,0.08875407530678106
-3.141592653589793,315,0.8678778024029881,0.08875407530677043
-3.141592653589793,316,0.8700038033586142,0.09280569106177843
-3.141592653589793,317,0.8700038033586145,0.09280569106175444
-3.141592653589793,318,0.872067470259762,0.09633242661610883
-3.141592653589793,319,0.8720674702597623,0.096332426616134
-3.141592653589793,320,0.8740643116699525,0.09910255293944448
-3.141592653589793,321,0.8740643116699528,0.09910255293943654
-3.141592653589793,322,0.8759900609661774,0.10091109627790992
-3.141592653589793,323,0.8759900609661775,0.10091109627789314
-3.141592653589793,324,0.8778406770080184,0.10158911013093153
-3.141592653589793,325,0.8778406770080185,0.10158911013090108
-3.141592653589793,326,0.8796123440709002,0.10101145413772684
-3.141592653589793,327,0.8796123440709002,0.10101145413771705
-3.141592653589793,328,0.8813014711420952,0.09910276502403759
-3.141592653589793,329,0.8813014711420954,0.09910276502405496
-3.141592653589793,330,0.882904690675637,0.09584138021874941
-3.141592653589793,331,0.8829046906756374,0.09584138021872012
-3.141592653589793,332,0.8844188568991304,0.09126105899371595
-3.141592653589793,333,0.8844188568991309,0.09126105899369237
-3.141592653589793,334,0.885841043761685,0.0854504356001449
-3.141592653589793,335,0.8858410437616854,0.08545043560014548
-3.141592653589793,336,0.887168542607961,0.07855023030842644
-3.141592653589793,337,0.887168542607961,0.07855023030839262
-3.141592653589793,338,0.8883988596586484,0.07074833392442897
-3.141592653589793,339,0.8883988596586488,0.07074833392443804
-3.141592653589793,340,0.8895297133727473,0.0622729657769565
-3.141592653589793,341,0.8895297133727478,0.06227296577696392
-3.141592653589793,342,0.8905590317617978,0.05338418111972707
-3.141592653589793,343,0.8905590317617981,0.05338418111974946
-3.141592653589793,344,0.8914849497207953,0.04436406849059897
-3.141592653589793,345,0.8914849497207956,0.04436406849060132
-3.141592653589793,346,0.8923058064350251,0.0355060284071228
-3.141592653589793,347,0.8923058064350256,0.03550602840714314
-3.141592653589793,348,0.8930201429164137,0.02710355998476232
-3.141592653589793,349,0.8930201429164141,0.027103559984752626
-3.141592653589793,350,0.8936266997173301,0.019439000377458486
-3.141592653589793,351,0.8936266997173303,0.01943900037745342
-3.141592653589793,352,0.8941244148640953,0.012772662759306292
-3.141592653589793,353,0.8941244148640953,0.01277266275930098
-3.141592653589793,354,0.894512422046757,0.007332801941426452
-3.141592653589793,355,0.8945124220467571,0.007332801941421627
-3.141592653589793,356,0.8947900490960057,0.0033068033779309466
-3.141592653589793,357,0.8947900490960059,0.003306803377931402
-3.141592653589793,358,0.8949568167724619,0.0008339426042890319
-3.141592653589793,359,0.8949568167724622,0.0008339426042862038
-3.141592653589793,360,2.800069100999314,0.0008880958874960785
-3.141592653589793,361,2.800069100999315,0.000888095887493147
-3.141592653589793,362,2.8002762256542706,0.003519746410905954
-3.141592653589793,363,2.800276225654271,0.003519746410896061
-3.141592653589793,364,2.8006208393377734,0.007798400006154485
-3.141592653589793,365,2.800620839337774,0.00779840000615482
-3.141592653589793,366,2.8011020523444095,0.013567610694366046
-3.141592653589793,367,2.8011020523444095,0.013567610694375235
-3.141592653589793,368,2.801718621900653,0.020617542304058913
-3.141592653589793,369,2.801718621900653,0.02061754230404545
-3.141592653589793,370,2.802468954980235,0.028693672546561307
-3.141592653589793,371,2.8024689549802355,0.028693672546552737
-3.141592653589793,372,2.8033511119255397,0.03750731705296552
-3.141592653589793,373,2.80335111192554,0.037507317052964714
-3.141592653589793,374,2.8043628108758196,0.04674751511576334
-3.141592653589793,375,2.8043628108758205,0.04674751511576293
-3.141592653589793,376,2.8055014330027683,0.0560937611629848
-3.141592653589793,377,2.8055014330027683,0.05609376116299713
-3.141592653589793,378,2.806764028553427,0.06522903143049935
-3.141592653589793,379,2.8067640285534274,0.06522903143050653
-3.141592653589793,380,2.808147323699609,0.07385254531950851
-3.141592653589793,381,2.8081473236996093,0.07385254531951657
-3.141592653589793,382,2.80964772819188,0.08169171581786655
-3.141592653589793,383,2.8096477281918806,0.08169171581788268
-3.141592653589793,384,2.811261343814705,0.08851278227352469
-3.141592653589793,385,2.8112613438147056,0.08851278227350284
-3.141592653589793,386,2.8129839736375986,0.09412967979875951
-3.141592653589793,387,2.8129839736375994,0.09412967979871852
-3.141592653589793,388,2.814811132055005,0.09841077972935093
-3.141592653589793,389,2.8148111320550058,0.09841077972937959
-3.141592653589793,390,2.8167380556052617,0.1012832311091584
-3.141592653589793,391,2.8167380556052617,0.10128323110919693
-3.141592653589793,392,2.8187597145562777,0.10273473970990335
-3.141592653589793,393,2.818759714556278,0.10273473970989486
-3.141592653589793,394,2.8208708252426136,0.10281273379011402
-3.141592653589793,395,2.8208708252426136,0.10281273379011788
-3.141592653589793,396,2.8230658631354535,0.1016209795918416
-3.141592653589793,397,2.8230658631354535,0.10162097959183658
-3.141592653589793,398,2.8253390766236017,0.09931381944836765
-3.141592653589793,399,2.825339076623602,0.09931381944841058
-3.141592653589793,400,2.8276845014801086,0.09608830655637944
-3.141592653589793,401,2.8276845014801095,0.09608830655635239
-3.141592653589793,402,2.8300959759855155,0.09217459863410388
-3.141592653589793,403,2.8300959759855155,0.09217459863410422
-3.141592653589793,404,2.8325671566750827,0.08782504417932445
-3.141592653589793,405,2.832567156675084,0.08782504417933415
-3.141592653589793,406,2.8350915346737318,0.08330244696849534
-3.141592653589793,407,2.8350915346737335,0.08330244696851496
-3.141592653589793,408,2.837662452578833,0.07886802483284149
-3.141592653589793,409,2.837662452578833,0.07886802483281752
-3.141592653589793,410,2.840273121847602,0.07476958659060563
-3.141592653589793,411,2.840273121847602,0.07476958659060035
-3.141592653589793,412,2.8429166406425197,0.07123043629438128
-3.141592653589793,413,2.8429166406425197,0.0712304362943918
-3.141592653589793,414,2.8455860120852114,0.06843947761282895
-3.141592653589793,415,2.8455860120852114,0.06843947761283017
-3.141592653589793,416,2.848274162866397,0.06654293507034362
-3.141592653589793,417,2.848274162866397,0.06654293507034627
-3.141592653589793,418,2.8509739621570556,0.0656380356760085
-3.141592653589793,419,2.850973962157056,0.06563803567601179
-3.141592653589793,420,2.853678240763795,0.06576890752740562
-3.141592653589793,421,2.8536782407637955,0.06576890752740255
-3.141592653589793,422,2.8563798104696168,0.06692485513807225
-3.141592653589793,423,2.856379810469617,0.06692485513806923
-3.141592653589793,424,2.859071483499862,0.06904106871787394
-3.141592653589793,425,2.859071483499862,0.06904106871787645
-3.141592653589793,426,2.861746092052071,0.07200172080921632
-3.141592653589793,427,2.861746092052071,0.07200172080921816
-3.141592653589793,428,2.8643965078278764,0.07564530290402782
-3.141592653589793,429,2.8643965078278764,0.07564530290403562
-3.141592653589793,430,2.8670156615047806,0.0797719610951827
-3.141592653589793,431,2.867015661504781,0.07977196109517162
-3.141592653589793,432,2.8695965620858157,0.08415250724437506
