mode_index,energy,abs_energy
406,-1.8448565283129548,1.8448565283129548
407,-1.8448565283129534,1.8448565283129534
408,-1.8448565283129532,1.8448565283129532
409,-1.8448565283129525,1.8448565283129525
410,-1.8448563133482772,1.8448563133482772
411,-1.844856313348276,1.844856313348276
412,-1.8448563133482756,1.8448563133482756
413,-1.8448563133482756,1.8448563133482756
414,-1.844855930439523,1.844855930439523
415,-1.8448559304395227,1.8448559304395227
416,-1.8448559304395218,1.8448559304395218
417,-1.8448559304395211,1.8448559304395211
418,-1.8448552205033744,1.8448552205033744
419,-1.8448552205033726,1.8448552205033726
420,-1.844855220503372,1.844855220503372
421,-1.8448552205033713,1.8448552205033713
422,-1.8448536950368226,1.8448536950368226
423,-1.8448536950368226,1.8448536950368226
424,-1.8448536950368222,1.8448536950368222
425,-1.8448536950368215,1.8448536950368215
426,-1.84484889016765,1.84484889016765
427,-1.8448488901676496,1.8448488901676496
428,-1.8448488901676485,1.8448488901676485
429,-1.8448488901676479,1.8448488901676479
430,-1.844411434388491,1.844411434388491
431,-1.8444114343884903,1.8444114343884903
432,-1.826539616506588,1.826539616506588
433,-1.8265396165065861,1.8265396165065861
434,-1.8262456181351605,1.8262456181351605
435,-1.8262456181351603,1.8262456181351603
436,-1.8262456181351598,1.8262456181351598
437,-1.8262456181351598,1.8262456181351598
438,-1.8262428720805461,1.8262428720805461
439,-1.826242872080546,1.826242872080546
440,-1.8262428720805453,1.8262428720805453
441,-1.8262428720805448,1.8262428720805448
442,-1.8262427535621346,1.8262427535621346
443,-1.8262427535621342,1.8262427535621342
444,-1.826242753562134,1.826242753562134
445,-1.8262427535621324,1.8262427535621324
446,-1.826238808919769,1.826238808919769
447,-1.8262388089197683,1.8262388089197683
448,-1.8262388089197679,1.8262388089197679
449,-1.8262388089197672,1.8262388089197672
450,-1.826238771570395,1.826238771570395
451,-1.8262387715703945,1.8262387715703945
452,-1.8262387715703945,1.8262387715703945
453,-1.8262387715703938,1.8262387715703938
454,-1.8262387012806984,1.8262387012806984
455,-1.826238701280698,1.826238701280698
456,-1.826238701280698,1.826238701280698
457,-1.826238701280697,1.826238701280697
458,-1.8262385818958013,1.8262385818958013
459,-1.8262385818958007,1.8262385818958007
460,-1.8262385818958005,1.8262385818958005
461,-1.8262385818957998,1.8262385818957998
462,-1.8262383783337157,1.8262383783337157
463,-1.8262383783337153,1.8262383783337153
464,-1.8262383783337146,1.8262383783337146
465,-1.8262383783337146,1.8262383783337146
466,-1.8262380053855873,1.8262380053855873
467,-1.8262380053855862,1.8262380053855862
468,-1.826238005385586,1.826238005385586
469,-1.826238005385586,1.826238005385586
470,-1.8262372017209554,1.8262372017209554
471,-1.826237201720955,1.826237201720955
472,-1.8262372017209538,1.8262372017209538
473,-1.8262372017209534,1.8262372017209534
474,-1.826234645249982,1.826234645249982
475,-1.8262346452499818,1.8262346452499818
476,-1.8262346452499814,1.8262346452499814
477,-1.8262346452499805,1.8262346452499805
478,-1.8259448152585183,1.8259448152585183
479,-1.825944815258517,1.825944815258517
480,-1.8121434673384877,1.8121434673384877
481,-1.8121434673384875,1.8121434673384875
482,-1.8119960477020187,1.8119960477020187
483,-1.8119960477020187,1.8119960477020187
484,-1.8119960477020185,1.8119960477020185
485,-1.8119960477020174,1.8119960477020174
486,-1.8119956103385368,1.8119956103385368
487,-1.8119956103385368,1.8119956103385368
488,-1.811995610338536,1.811995610338536
489,-1.811995610338535,1.811995610338535
490,-1.8119935289845808,1.8119935289845808
491,-1.8119935289845794,1.8119935289845794
492,-1.8119935289845794,1.8119935289845794
493,-1.8119935289845794,1.8119935289845794
494,-1.8119935212487426,1.8119935212487426
495,-1.811993521248742,1.811993521248742
496,-1.8119935212487406,1.8119935212487406
497,-1.8119935212487406,1.8119935212487406
498,-1.8119935069187119,1.8119935069187119
499,-1.8119935069187112,1.8119935069187112
500,-1.8119935069187112,1.8119935069187112
