v,direction,scan_param,center_index,wannier_center
0.1,y,-2.83131189767969,0,0.14634855750796333
0.1,y,-2.83131189767969,1,0.2172713536780285
0.1,y,-2.83131189767969,2,0.7813295208689823
0.1,y,-2.83131189767969,3,0.8550505679450255
0.1,y,-2.7537417087021643,0,0.2726339171179642
0.1,y,-2.7537417087021643,1,0.37935262685963445
0.1,y,-2.7537417087021643,2,0.6275504151522622
0.1,y,-2.7537417087021643,3,0.7204630408701391
0.1,y,-2.6761715197246385,0,0.08079021252738466
0.1,y,-2.6761715197246385,1,0.31172784349802485
0.1,y,-2.6761715197246385,2,0.6939156184372237
0.1,y,-2.6761715197246385,3,0.9135663255373665
0.1,y,-2.5986013307471127,0,0.07350858112724303
0.1,y,-2.5986013307471127,1,0.13919913880852647
0.1,y,-2.5986013307471127,2,0.881775374585175
0.1,y,-2.5986013307471127,3,0.9055169054790555
0.1,y,-2.521031141769587,0,0.21285143685176716
0.1,y,-2.521031141769587,1,0.33809617865486696
0.1,y,-2.521031141769587,2,0.6572537949015622
0.1,y,-2.521031141769587,3,0.7917985895918042
0.1,y,-2.443460952792061,0,0.0754872109587429
0.1,y,-2.443460952792061,1,0.3094142617977906
0.1,y,-2.443460952792061,2,0.6956943594301335
0.1,y,-2.443460952792061,3,0.9194041678133331
0.1,y,-2.3658907638145354,0,0.21173413510735606
0.1,y,-2.3658907638145354,1,0.27988136459934493
0.1,y,-2.3658907638145354,2,0.7279209851868813
0.1,y,-2.3658907638145354,3,0.7804635151064184
0.1,y,-2.2883205748370097,0,0.13479334163013126
0.1,y,-2.2883205748370097,1,0.21600790574821466
0.1,y,-2.2883205748370097,2,0.7789458006572458
0.1,y,-2.2883205748370097,3,0.8702529519644088
0.1,y,-2.210750385859484,0,0.1666091719331003
0.1,y,-2.210750385859484,1,0.2435747546265428
0.1,y,-2.210750385859484,2,0.7781072761267253
0.1,y,-2.210750385859484,3,0.8117087973136317
0.1,y,-2.133180196881958,0,0.12982701401603408
0.1,y,-2.133180196881958,1,0.3990512795570989
0.1,y,-2.133180196881958,2,0.6080532672325323
0.1,y,-2.133180196881958,3,0.8630684391943342
0.1,y,-2.0556100079044324,0,0.06712278651126671
0.1,y,-2.0556100079044324,1,0.3838638519416791
0.1,y,-2.0556100079044324,2,0.621320256110361
0.1,y,-2.0556100079044324,3,0.9276931054366926
0.1,y,-1.9780398189269068,0,0.156271259467099
0.1,y,-1.9780398189269068,1,0.42946242934502266
0.1,y,-1.9780398189269068,2,0.5731148655536913
0.1,y,-1.9780398189269068,3,0.8411514456341862
0.1,y,-1.900469629949381,0,0.19992409978667444
0.1,y,-1.900469629949381,1,0.277256064767694
0.1,y,-1.900469629949381,2,0.726057181142
0.1,y,-1.900469629949381,3,0.7967626543036314
0.1,y,-1.8228994409718553,0,0.16233293445095168
0.1,y,-1.8228994409718553,1,0.2597829858433385
0.1,y,-1.8228994409718553,2,0.7366006192228184
0.1,y,-1.8228994409718553,3,0.8412834604828918
0.1,y,-1.7453292519943295,0,0.19938853126557798
0.1,y,-1.7453292519943295,1,0.2639908649485318
0.1,y,-1.7453292519943295,2,0.7454946278807517
